,a,id,customer_index,date,quantity,monetary
6088,6088,20862,2060,1997-03-14,1,17.7
6089,6089,18819,2061,1997-03-15,1,14.37
6090,6090,20876,2062,1997-03-15,3,38.95
6091,6091,20888,2063,1997-03-15,3,45.88
6092,6092,20900,2064,1997-03-15,1,13.97
6093,6093,20913,2065,1997-03-15,2,38.13
6094,6094,20931,2066,1997-03-15,4,55.46
6095,6095,20931,2066,1998-04-23,4,50.96
6096,6096,20947,2067,1997-03-15,3,21.74
6097,6097,20961,2068,1997-03-15,3,37.51
6098,6098,20961,2068,1997-06-24,3,39.7
6099,6099,20961,2068,1997-09-25,3,38.97
6100,6100,20961,2068,1997-12-27,1,8.99
6101,6101,20961,2068,1998-03-28,3,30.47
6102,6102,20967,2069,1997-03-15,2,43.98
6103,6103,20967,2069,1997-03-19,1,14.96
6104,6104,20967,2069,1997-05-11,1,14.96
6105,6105,20967,2069,1997-09-25,2,28.48
6106,6106,20967,2069,1998-02-08,2,34.07
6107,6107,20970,2070,1997-03-15,1,19.95
6108,6108,20980,2071,1997-03-15,1,5.77
6109,6109,20980,2071,1997-06-20,1,8.97
6110,6110,20980,2071,1998-02-04,2,27.98
6111,6111,20980,2071,1998-06-17,3,46.84
6112,6112,20992,2072,1997-03-15,3,48.16
6113,6113,20994,2073,1997-03-15,2,22.54
6114,6114,20994,2073,1997-04-13,3,35.91
6115,6115,20994,2073,1997-12-04,3,31.47
6116,6116,20994,2073,1998-02-17,3,38.06
6117,6117,21001,2074,1997-03-15,1,15.96
6118,6118,21001,2074,1997-08-10,2,28.74
6119,6119,21001,2074,1997-11-01,2,22.98
6120,6120,21001,2074,1997-12-14,1,11.49
6121,6121,21002,2075,1997-03-15,2,23.47
6122,6122,21002,2075,1997-04-14,1,7.45
6123,6123,21002,2075,1997-04-16,1,14.79
6124,6124,21002,2075,1997-05-05,2,12.57
6125,6125,21004,2076,1997-03-15,1,19.97
6126,6126,21004,2076,1997-08-04,2,23.76
6127,6127,21004,2076,1997-09-04,3,44.52
6128,6128,21004,2076,1997-09-25,1,12.99
6129,6129,21004,2076,1997-12-01,2,28.98
6130,6130,21004,2076,1997-12-04,3,40.97
6131,6131,21004,2076,1997-12-08,1,19.99
6132,6132,21008,2077,1997-03-15,1,10.77
6133,6133,21008,2077,1998-01-25,1,11.88
6134,6134,21022,2078,1997-03-15,2,41.48
6135,6135,21042,2079,1997-03-15,1,15.36
6136,6136,21042,2079,1997-12-15,1,14.49
6137,6137,21042,2079,1997-12-19,1,32.99
6138,6138,21042,2079,1997-12-24,1,32.99
6139,6139,21054,2080,1997-03-15,2,29.92
6140,6140,21054,2080,1997-11-17,2,28.48
6141,6141,21054,2080,1997-12-07,2,21.48
6142,6142,21054,2080,1998-03-10,2,25.87
6143,6143,21066,2081,1997-03-15,4,24.54
6144,6144,21066,2081,1997-03-25,1,4.79
6145,6145,21071,2082,1997-03-15,1,14.37
6146,6146,21086,2083,1997-03-15,3,89.35
6147,6147,21086,2083,1997-04-05,3,44.88
6148,6148,21086,2083,1997-05-13,3,45.09
6149,6149,21086,2083,1997-10-25,2,25.98
6150,6150,21086,2083,1997-11-28,2,47.48
6151,6151,21086,2083,1998-03-07,2,24.46
6152,6152,21088,2084,1997-03-15,1,11.97
6153,6153,21103,2085,1997-03-15,1,54.97
6154,6154,21103,2085,1997-03-21,1,14.96
6155,6155,16921,2086,1997-03-16,1,0.0
6156,6156,21106,2087,1997-03-16,7,97.79
6157,6157,21106,2087,1998-01-15,5,62.45
6158,6158,21118,2088,1997-03-16,1,11.77
6159,6159,21128,2089,1997-03-16,1,11.77
6160,6160,21128,2089,1997-09-30,1,12.99
6161,6161,21128,2089,1997-11-26,1,12.99
6162,6162,21131,2090,1997-03-16,2,28.13
6163,6163,21131,2090,1997-03-25,1,16.36
6164,6164,21137,2091,1997-03-16,2,25.94
6165,6165,21144,2092,1997-03-16,1,23.99
6166,6166,21144,2092,1997-04-01,1,14.79
6167,6167,21144,2092,1997-04-23,2,28.53
6168,6168,21144,2092,1997-12-30,2,39.98
6169,6169,21150,2093,1997-03-16,1,9.98
6170,6170,21161,2094,1997-03-16,2,29.92
6171,6171,21161,2094,1997-07-20,1,21.77
6172,6172,21161,2094,1997-08-18,2,29.93
6173,6173,21161,2094,1998-03-07,2,37.48
6174,6174,21164,2095,1997-03-16,1,12.49
6175,6175,21171,2096,1997-03-16,3,50.45
6176,6176,21171,2096,1997-07-08,4,63.35
6177,6177,21171,2096,1997-07-19,3,35.11
6178,6178,21171,2096,1997-09-14,3,38.47
6179,6179,21171,2096,1997-11-09,4,60.46
6180,6180,21171,2096,1997-11-12,4,55.46
6181,6181,21177,2097,1997-03-16,1,9.98
6182,6182,21181,2098,1997-03-16,1,32.97
6183,6183,21181,2098,1997-03-22,4,83.34
6184,6184,21181,2098,1997-04-12,4,67.48
6185,6185,21181,2098,1997-05-04,3,38.5
6186,6186,21181,2098,1997-06-02,6,118.93
6187,6187,21192,2099,1997-03-16,6,74.22
6188,6188,21192,2099,1998-03-14,10,170.9
6189,6189,21198,2100,1997-03-16,2,28.36
6190,6190,21198,2100,1997-06-01,2,31.76
6191,6191,21198,2100,1997-11-25,2,28.98
6192,6192,21200,2101,1997-03-16,1,15.76
6193,6193,21200,2101,1997-05-08,3,54.51
6194,6194,21209,2102,1997-03-16,3,51.68
6195,6195,21223,2103,1997-03-16,3,21.53
6196,6196,21223,2103,1998-02-23,4,47.96
6197,6197,21223,2103,1998-03-08,1,14.99
6198,6198,21223,2103,1998-06-01,1,15.49
6199,6199,21224,2104,1997-03-16,3,45.88
6200,6200,21224,2104,1997-07-26,3,48.91
6201,6201,21242,2105,1997-03-16,2,22.95
6202,6202,21244,2106,1997-03-16,1,14.79
6203,6203,21244,2106,1997-04-27,1,10.77
6204,6204,21244,2106,1997-05-03,2,21.95
6205,6205,21244,2106,1997-08-11,1,12.97
6206,6206,21244,2106,1997-08-11,1,10.77
6207,6207,21244,2106,1998-02-24,1,18.49
6208,6208,21244,2106,1998-02-24,1,14.99
6209,6209,21262,2107,1997-03-16,2,28.93
6210,6210,21275,2108,1997-03-16,2,32.52
6211,6211,21288,2109,1997-03-16,1,11.77
6212,6212,21294,2110,1997-03-16,4,115.88
6213,6213,21294,2110,1997-06-17,1,15.76
6214,6214,21294,2110,1997-11-21,3,19.47
6215,6215,21294,2110,1998-01-03,1,15.99
6216,6216,21296,2111,1997-03-16,1,17.3
6217,6217,21296,2111,1997-03-27,2,42.29
6218,6218,21307,2112,1997-03-16,1,19.77
6219,6219,21307,2112,1997-10-09,1,17.99
6220,6220,21320,2113,1997-03-16,1,21.77
6221,6221,21334,2114,1997-03-16,1,9.99
6222,6222,21351,2115,1997-03-16,1,14.96
6223,6223,21361,2116,1997-03-16,2,26.14
6224,6224,21377,2117,1997-03-16,2,30.33
6225,6225,21377,2117,1997-03-16,1,15.99
6226,6226,21377,2117,1997-07-27,1,14.37
6227,6227,21377,2117,1998-02-26,3,44.33
6228,6228,21377,2117,1998-05-03,2,19.48
6229,6229,21381,2118,1997-03-16,2,22.96
6230,6230,21381,2118,1997-11-08,3,34.97
6231,6231,21381,2118,1998-02-15,2,32.48
6232,6232,21387,2119,1997-03-16,1,14.99
6233,6233,21387,2119,1997-04-15,10,176.86
6234,6234,3197,2120,1997-03-17,1,54.97
6235,6235,3197,2120,1997-10-06,3,39.47
6236,6236,8608,2121,1997-03-17,3,43.89
6237,6237,8608,2121,1997-03-28,3,43.7
6238,6238,8608,2121,1997-07-02,3,39.71
6239,6239,8608,2121,1997-09-27,1,16.99
6240,6240,8608,2121,1998-02-24,6,40.94
6241,6241,13617,2122,1997-03-17,2,19.56
6242,6242,21405,2123,1997-03-17,1,14.79
6243,6243,21405,2123,1997-03-20,1,14.96
6244,6244,21405,2123,1997-03-24,2,26.56
6245,6245,21405,2123,1997-04-10,2,26.56
6246,6246,21405,2123,1997-04-27,4,56.04
6247,6247,21405,2123,1997-05-27,5,61.45
6248,6248,21405,2123,1997-06-12,3,41.29
6249,6249,21409,2124,1997-03-17,4,42.01
6250,6250,21419,2125,1997-03-17,2,26.14
6251,6251,21456,2126,1997-03-17,2,27.47
6252,6252,21479,2127,1997-03-17,1,11.77
6253,6253,21490,2128,1997-03-17,2,29.13
6254,6254,21490,2128,1997-04-09,3,44.7
6255,6255,21490,2128,1997-04-17,4,76.08
6256,6256,21490,2128,1997-09-04,3,39.93
6257,6257,21490,2128,1998-06-03,4,45.96
6258,6258,21490,2128,1998-06-24,2,30.48
6259,6259,21493,2129,1997-03-17,4,57.05
6260,6260,21511,2130,1997-03-17,1,11.77
6261,6261,21526,2131,1997-03-17,5,62.85
6262,6262,21527,2132,1997-03-17,2,29.96
6263,6263,21527,2132,1997-07-24,1,5.96
6264,6264,21527,2132,1997-09-08,3,33.31
6265,6265,21527,2132,1997-11-05,1,14.99
6266,6266,21527,2132,1998-01-16,2,27.98
6267,6267,21540,2133,1997-03-17,2,19.56
6268,6268,21540,2133,1997-03-23,3,39.94
6269,6269,21540,2133,1997-03-27,4,50.0
6270,6270,21540,2133,1997-04-07,4,49.08
6271,6271,21540,2133,1997-04-22,3,40.7
6272,6272,21540,2133,1997-05-23,1,22.97
6273,6273,21543,2134,1997-03-17,5,71.83
6274,6274,21559,2135,1997-03-17,1,23.99
6275,6275,21559,2135,1997-04-11,4,47.28
6276,6276,21572,2136,1997-03-17,1,14.37
6277,6277,21587,2137,1997-03-17,1,15.36
6278,6278,21594,2138,1997-03-17,1,13.97
6279,6279,21594,2138,1997-04-06,1,16.7
6280,6280,21594,2138,1997-10-01,1,15.49
6281,6281,21602,2139,1997-03-17,2,18.95
6282,6282,21604,2140,1997-03-17,1,21.99
6283,6283,21604,2140,1997-05-06,1,24.99
6284,6284,21617,2141,1997-03-17,1,14.37
6285,6285,21630,2142,1997-03-17,1,26.77
6286,6286,21644,2143,1997-03-17,2,30.32
6287,6287,21644,2143,1997-07-09,2,38.74
6288,6288,21644,2143,1997-07-14,3,44.91
6289,6289,21644,2143,1998-04-16,2,26.98
6290,6290,21644,2143,1998-04-29,3,38.47
6291,6291,21646,2144,1997-03-17,2,23.94
6292,6292,21652,2145,1997-03-17,2,25.56
6293,6293,21652,2145,1997-04-24,1,11.77
6294,6294,21655,2146,1997-03-17,2,28.76
6295,6295,21655,2146,1997-03-30,1,15.36
6296,6296,21655,2146,1997-09-05,1,11.77
6297,6297,21655,2146,1997-10-18,4,58.96
6298,6298,21661,2147,1997-03-17,1,11.77
6299,6299,17862,2148,1997-03-18,1,18.77
6300,6300,20873,2149,1997-03-18,7,101.41
6301,6301,20873,2149,1997-07-17,1,9.77
6302,6302,20873,2149,1997-07-17,1,16.65
6303,6303,20873,2149,1997-07-17,1,15.04
6304,6304,20873,2149,1997-07-17,4,50.27
6305,6305,20873,2149,1997-07-18,3,44.71
6306,6306,20873,2149,1997-07-28,5,60.04
6307,6307,20873,2149,1997-08-12,1,14.37
6308,6308,20873,2149,1997-09-05,1,14.96
6309,6309,20873,2149,1997-09-18,1,12.99
6310,6310,20873,2149,1997-09-22,1,12.99
6311,6311,20873,2149,1997-09-22,1,12.99
6312,6312,20873,2149,1997-10-02,1,14.49
6313,6313,20873,2149,1997-10-16,1,12.99
6314,6314,20873,2149,1997-10-22,3,46.47
6315,6315,20873,2149,1997-10-22,3,46.47
6316,6316,20873,2149,1997-11-05,2,28.98
6317,6317,20873,2149,1997-11-07,3,42.47
6318,6318,20873,2149,1997-11-07,7,94.43
6319,6319,20873,2149,1997-11-07,3,34.97
6320,6320,20873,2149,1997-11-09,3,42.97
6321,6321,20873,2149,1997-11-13,1,12.99
6322,6322,20873,2149,1997-11-13,1,12.99
6323,6323,20873,2149,1997-11-14,1,12.99
6324,6324,20873,2149,1997-11-14,1,12.99
6325,6325,20873,2149,1997-11-14,1,12.99
6326,6326,20873,2149,1997-11-21,2,29.48
6327,6327,20873,2149,1997-11-21,3,39.47
6328,6328,20873,2149,1997-12-01,3,40.97
6329,6329,20873,2149,1997-12-08,5,53.45
6330,6330,20873,2149,1997-12-14,1,11.49
6331,6331,20873,2149,1997-12-14,2,22.98
6332,6332,20873,2149,1997-12-14,1,12.99
6333,6333,20873,2149,1997-12-14,2,26.98
6334,6334,20873,2149,1997-12-14,2,25.48
6335,6335,20873,2149,1997-12-14,2,26.48
6336,6336,20873,2149,1997-12-25,1,11.49
6337,6337,20873,2149,1997-12-30,1,11.49
6338,6338,20873,2149,1998-01-04,2,18.98
6339,6339,20873,2149,1998-01-07,3,52.47
6340,6340,20873,2149,1998-01-07,1,15.49
6341,6341,20873,2149,1998-01-07,1,15.49
6342,6342,20873,2149,1998-01-07,1,15.49
6343,6343,20873,2149,1998-01-14,1,11.49
6344,6344,20873,2149,1998-03-04,4,55.05
6345,6345,20873,2149,1998-03-13,5,60.23
6346,6346,20873,2149,1998-03-17,3,38.97
6347,6347,20873,2149,1998-03-17,3,32.47
6348,6348,20873,2149,1998-05-26,1,12.99
6349,6349,21436,2150,1997-03-18,2,23.34
6350,6350,21557,2151,1997-03-18,2,16.77
6351,6351,21663,2152,1997-03-18,11,121.29
6352,6352,21663,2152,1997-04-13,6,81.0
6353,6353,21663,2152,1997-06-26,1,16.36
6354,6354,21663,2152,1997-11-11,5,107.45
6355,6355,21663,2152,1998-03-16,2,39.48
6356,6356,21683,2153,1997-03-18,6,77.82
6357,6357,21687,2154,1997-03-18,3,33.72
6358,6358,21687,2154,1997-03-18,1,9.77
6359,6359,21687,2154,1997-03-18,1,9.98
6360,6360,21687,2154,1997-08-17,1,15.36
6361,6361,21687,2154,1997-08-18,2,29.73
6362,6362,21687,2154,1997-12-31,1,28.99
6363,6363,21687,2154,1998-03-07,1,12.99
6364,6364,21698,2155,1997-03-18,3,33.27
6365,6365,21698,2155,1997-04-01,1,16.76
6366,6366,21698,2155,1997-04-07,1,13.97
6367,6367,21698,2155,1997-10-11,1,11.99
6368,6368,21698,2155,1998-02-22,3,42.97
6369,6369,21699,2156,1997-03-18,3,22.73
6370,6370,21715,2157,1997-03-18,1,21.99
6371,6371,21729,2158,1997-03-18,1,14.37
6372,6372,21748,2159,1997-03-18,10,156.49
6373,6373,21766,2160,1997-03-18,3,51.92
6374,6374,21782,2161,1997-03-18,1,16.79
6375,6375,21782,2161,1997-04-01,2,32.74
6376,6376,21782,2161,1997-05-16,3,43.51
6377,6377,21784,2162,1997-03-18,2,32.29
6378,6378,21791,2163,1997-03-18,5,68.85
6379,6379,21791,2163,1997-03-23,4,45.48
6380,6380,21791,2163,1997-03-31,4,50.47
6381,6381,21791,2163,1997-04-06,3,58.09
6382,6382,21791,2163,1997-05-04,4,51.28
6383,6383,21791,2163,1997-06-22,4,52.28
6384,6384,21791,2163,1997-07-26,4,70.07
6385,6385,21791,2163,1997-08-16,3,40.1
6386,6386,21791,2163,1997-09-27,4,47.96
6387,6387,21802,2164,1997-03-18,4,37.84
6388,6388,21825,2165,1997-03-18,2,22.74
6389,6389,21825,2165,1998-05-18,1,9.49
6390,6390,21828,2166,1997-03-18,2,21.54
6391,6391,21828,2166,1997-03-24,2,21.54
6392,6392,21828,2166,1997-05-02,2,22.54
6393,6393,21828,2166,1997-07-09,1,14.37
6394,6394,21828,2166,1997-07-09,1,10.77
6395,6395,21828,2166,1997-07-15,1,9.98
6396,6396,21828,2166,1997-07-25,1,13.97
6397,6397,21850,2167,1997-03-18,1,14.37
6398,6398,21850,2167,1997-10-22,1,12.99
6399,6399,21853,2168,1997-03-18,1,11.77
6400,6400,21853,2168,1997-05-16,1,14.37
6401,6401,21853,2168,1997-12-11,1,15.99
6402,6402,21853,2168,1997-12-11,1,8.99
6403,6403,21853,2168,1998-01-11,1,24.99
6404,6404,21862,2169,1997-03-18,1,21.97
6405,6405,21864,2170,1997-03-18,1,13.97
6406,6406,21864,2170,1997-03-28,1,15.36
6407,6407,21879,2171,1997-03-18,2,16.75
6408,6408,21883,2172,1997-03-18,2,21.54
6409,6409,21883,2172,1997-04-12,2,19.54
6410,6410,21883,2172,1997-10-03,3,29.97
6411,6411,21883,2172,1997-11-21,3,51.97
6412,6412,21883,2172,1997-12-03,2,42.48
6413,6413,21899,2173,1997-03-18,1,10.77
6414,6414,21912,2174,1997-03-18,2,29.92
6415,6415,21912,2174,1998-03-09,2,25.37
6416,6416,21921,2175,1997-03-18,1,26.99
6417,6417,21921,2175,1997-06-05,1,29.6
6418,6418,21921,2175,1998-06-25,1,20.99
6419,6419,21929,2176,1997-03-18,1,49.99
6420,6420,21939,2177,1997-03-18,1,9.77
6421,6421,21939,2177,1997-03-24,1,12.97
6422,6422,21939,2177,1997-04-18,1,9.77
6423,6423,21939,2177,1997-05-13,1,14.96
6424,6424,21939,2177,1997-12-24,1,13.99
6425,6425,21943,2178,1997-03-18,1,15.36
6426,6426,3442,2179,1997-03-19,8,119.36
6427,6427,3442,2179,1997-03-22,1,13.97
6428,6428,3442,2179,1997-08-10,6,95.2
6429,6429,3442,2179,1997-10-07,5,118.45
6430,6430,3442,2179,1997-11-01,6,101.94
6431,6431,3442,2179,1997-11-07,1,12.99
6432,6432,15712,2180,1997-03-19,1,38.77
6433,6433,15712,2180,1997-11-11,4,58.46
6434,6434,21948,2181,1997-03-19,3,38.51
6435,6435,21960,2182,1997-03-19,1,16.36
6436,6436,21962,2183,1997-03-19,2,27.34
6437,6437,21962,2183,1997-03-22,3,42.13
6438,6438,21962,2183,1997-06-15,4,82.33
6439,6439,21962,2183,1998-04-12,1,13.49
6440,6440,21962,2183,1998-05-07,2,30.48
6441,6441,21969,2184,1997-03-19,3,44.13
6442,6442,21969,2184,1997-08-03,2,26.33
6443,6443,21976,2185,1997-03-19,4,74.07
6444,6444,21996,2186,1997-03-19,4,43.08
6445,6445,21996,2186,1997-11-04,1,27.99
6446,6446,22012,2187,1997-03-19,1,9.98
6447,6447,22025,2188,1997-03-19,1,9.99
6448,6448,22033,2189,1997-03-19,1,14.79
6449,6449,22033,2189,1997-03-20,1,14.79
6450,6450,22037,2190,1997-03-19,1,8.77
6451,6451,22044,2191,1997-03-19,7,96.97
6452,6452,22044,2191,1997-04-02,4,51.87
6453,6453,22044,2191,1997-09-15,5,67.45
6454,6454,22050,2192,1997-03-19,1,12.49
6455,6455,22050,2192,1997-10-08,2,15.48
6456,6456,22065,2193,1997-03-19,1,18.99
6457,6457,22077,2194,1997-03-19,1,11.97
6458,6458,22095,2195,1997-03-19,1,13.97
6459,6459,22097,2196,1997-03-19,1,6.79
6460,6460,22097,2196,1997-06-11,1,11.78
6461,6461,22097,2196,1997-09-01,1,12.25
6462,6462,22109,2197,1997-03-19,1,15.76
6463,6463,22119,2198,1997-03-19,1,5.78
6464,6464,22120,2199,1997-03-19,2,28.98
6465,6465,22120,2199,1997-05-10,1,9.98
6466,6466,22120,2199,1998-06-05,2,25.16
6467,6467,22133,2200,1997-03-19,2,30.15
6468,6468,22143,2201,1997-03-19,3,56.97
6469,6469,22143,2201,1997-08-31,2,37.95
6470,6470,22144,2202,1997-03-19,4,59.45
6471,6471,22144,2202,1997-07-27,7,100.59
6472,6472,22144,2202,1997-09-06,5,75.2
6473,6473,22144,2202,1998-01-29,8,110.93
6474,6474,22146,2203,1997-03-19,1,12.49
6475,6475,22163,2204,1997-03-19,1,11.77
6476,6476,22163,2204,1998-04-18,1,19.52
6477,6477,22165,2205,1997-03-19,8,99.54
6478,6478,22165,2205,1997-03-31,8,100.37
6479,6479,22198,2206,1997-03-19,1,15.36
6480,6480,19295,2207,1997-03-20,1,10.77
6481,6481,19295,2207,1997-04-29,1,26.95
6482,6482,19295,2207,1997-05-12,1,14.96
6483,6483,19295,2207,1998-02-09,3,42.06
6484,6484,22212,2208,1997-03-20,2,23.54
6485,6485,22212,2208,1997-11-27,2,10.98
6486,6486,22226,2209,1997-03-20,2,24.34
6487,6487,22234,2210,1997-03-20,1,14.99
6488,6488,22234,2210,1997-06-08,1,11.77
6489,6489,22234,2210,1997-08-21,2,18.54
6490,6490,22234,2210,1997-09-16,2,24.98
6491,6491,22234,2210,1997-10-22,1,29.49
6492,6492,22243,2211,1997-03-20,1,15.36
6493,6493,22254,2212,1997-03-20,1,14.37
6494,6494,22271,2213,1997-03-20,2,24.98
6495,6495,22271,2213,1998-03-08,2,11.98
6496,6496,22286,2214,1997-03-20,1,15.36
6497,6497,22286,2214,1997-08-18,1,5.96
6498,6498,22292,2215,1997-03-20,2,27.94
6499,6499,22303,2216,1997-03-20,2,37.98
6500,6500,22317,2217,1997-03-20,1,12.97
6501,6501,22320,2218,1997-03-20,1,14.96
6502,6502,22320,2218,1997-06-26,1,11.77
6503,6503,22334,2219,1997-03-20,1,12.49
6504,6504,22355,2220,1997-03-20,4,55.66
6505,6505,22355,2220,1997-03-25,1,14.96
6506,6506,22355,2220,1997-04-04,1,9.77
6507,6507,22355,2220,1997-04-11,2,23.54
6508,6508,22355,2220,1997-04-14,1,6.77
6509,6509,22355,2220,1997-04-23,1,8.97
6510,6510,22355,2220,1997-04-26,2,24.36
6511,6511,22355,2220,1997-04-26,1,13.77
6512,6512,22355,2220,1997-06-07,1,12.77
6513,6513,22355,2220,1997-09-06,1,15.36
6514,6514,22355,2220,1997-09-13,1,11.99
6515,6515,22355,2220,1997-10-21,1,12.99
6516,6516,22355,2220,1997-11-01,1,9.99
6517,6517,22355,2220,1997-11-22,1,13.99
6518,6518,22355,2220,1997-11-26,2,26.98
6519,6519,22355,2220,1997-11-26,1,9.99
6520,6520,22355,2220,1997-12-15,3,37.47
6521,6521,22355,2220,1998-02-01,1,12.99
6522,6522,22355,2220,1998-02-12,1,12.49
6523,6523,22355,2220,1998-03-08,1,11.99
6524,6524,22355,2220,1998-03-09,1,9.49
6525,6525,22355,2220,1998-03-12,3,37.47
6526,6526,22355,2220,1998-04-03,1,11.88
6527,6527,22355,2220,1998-06-10,1,10.99
6528,6528,22356,2221,1997-03-20,5,70.66
6529,6529,22356,2221,1997-05-22,15,214.7
6530,6530,22356,2221,1997-06-18,1,14.96
6531,6531,22356,2221,1997-08-08,8,147.15
6532,6532,22356,2221,1997-10-03,13,188.37
6533,6533,22356,2221,1997-10-14,1,15.49
6534,6534,22356,2221,1998-02-27,17,263.6
6535,6535,22356,2221,1998-03-17,1,103.99
6536,6536,22357,2222,1997-03-20,6,73.22
6537,6537,22357,2222,1997-10-05,1,12.99
6538,6538,22357,2222,1998-03-13,3,28.47
6539,6539,22370,2223,1997-03-20,1,4.79
6540,6540,22382,2224,1997-03-20,3,69.97
6541,6541,22402,2225,1997-03-20,2,21.54
6542,6542,22416,2226,1997-03-20,1,11.97
6543,6543,22434,2227,1997-03-20,1,15.36
6544,6544,22434,2227,1997-11-30,2,17.48
6545,6545,18046,2228,1997-03-21,2,28.34
6546,6546,18046,2228,1997-06-13,3,38.9
6547,6547,18046,2228,1997-08-06,2,30.92
6548,6548,18046,2228,1997-08-07,1,15.36
6549,6549,18046,2228,1998-02-23,7,77.93
6550,6550,18046,2228,1998-02-24,3,27.47
6551,6551,18046,2228,1998-02-24,1,14.49
6552,6552,18046,2228,1998-02-26,2,25.48
6553,6553,18046,2228,1998-02-27,3,44.97
6554,6554,18046,2228,1998-03-23,2,30.98
6555,6555,18046,2228,1998-04-22,4,47.96
6556,6556,18046,2228,1998-04-30,1,11.49
6557,6557,22449,2229,1997-03-21,1,14.79
6558,6558,22465,2230,1997-03-21,2,12.76
6559,6559,22471,2231,1997-03-21,3,36.91
6560,6560,22471,2231,1997-07-28,3,35.91
6561,6561,22471,2231,1997-09-22,4,46.96
6562,6562,22485,2232,1997-03-21,1,13.97
6563,6563,22486,2233,1997-03-21,2,27.76
6564,6564,22486,2233,1997-09-28,3,38.97
6565,6565,22493,2234,1997-03-21,1,14.37
6566,6566,22493,2234,1997-08-18,3,71.5
6567,6567,22493,2234,1998-06-03,2,28.98
6568,6568,22493,2234,1998-06-11,1,12.49
6569,6569,22511,2235,1997-03-21,3,43.3
6570,6570,22511,2235,1997-05-14,2,39.98
6571,6571,22520,2236,1997-03-21,5,68.24
6572,6572,22535,2237,1997-03-21,2,28.13
6573,6573,22535,2237,1998-01-29,2,32.48
6574,6574,22548,2238,1997-03-21,1,14.96
6575,6575,22549,2239,1997-03-21,3,41.31
6576,6576,22549,2239,1997-03-31,3,41.31
6577,6577,22549,2239,1997-05-05,3,49.91
6578,6578,22549,2239,1997-10-29,3,36.47
6579,6579,22549,2239,1997-11-06,3,39.47
6580,6580,22549,2239,1997-11-10,3,35.97
6581,6581,22549,2239,1998-03-19,3,44.97
6582,6582,22549,2239,1998-04-27,3,38.97
6583,6583,22549,2239,1998-06-23,3,43.97
6584,6584,22550,2240,1997-03-21,1,16.36
6585,6585,22550,2240,1997-04-04,1,11.77
6586,6586,22550,2240,1997-04-09,1,15.96
6587,6587,22550,2240,1997-05-13,4,61.24
6588,6588,22550,2240,1997-05-30,2,29.92
6589,6589,22550,2240,1997-06-01,2,25.73
6590,6590,22550,2240,1997-09-30,3,41.97
6591,6591,22550,2240,1998-03-10,2,28.84
6592,6592,22566,2241,1997-03-21,2,30.72
6593,6593,22579,2242,1997-03-21,3,51.1
6594,6594,22593,2243,1997-03-21,1,13.97
6595,6595,22608,2244,1997-03-21,1,11.77
6596,6596,22623,2245,1997-03-21,1,19.99
6597,6597,22636,2246,1997-03-21,3,47.28
6598,6598,10961,2247,1997-03-22,7,112.2
6599,6599,21035,2248,1997-03-22,3,44.3
6600,6600,21035,2248,1998-02-11,3,34.47
6601,6601,21574,2249,1997-03-22,2,33.37
6602,6602,22291,2250,1997-03-22,3,57.74
6603,6603,22291,2250,1997-05-29,1,18.76
6604,6604,22503,2251,1997-03-22,1,15.76
6605,6605,22648,2252,1997-03-22,2,28.73
6606,6606,22648,2252,1997-03-22,1,13.77
6607,6607,22648,2252,1997-03-22,1,13.77
6608,6608,22648,2252,1997-03-22,1,16.36
6609,6609,22648,2252,1997-05-20,1,13.77
6610,6610,22656,2253,1997-03-22,3,58.71
6611,6611,22656,2253,1997-12-02,2,32.48
6612,6612,22656,2253,1998-02-06,13,84.87
6613,6613,22659,2254,1997-03-22,4,47.48
6614,6614,22659,2254,1997-04-17,4,61.24
6615,6615,22659,2254,1998-04-15,2,14.87
6616,6616,22673,2255,1997-03-22,1,13.97
6617,6617,22690,2256,1997-03-22,2,15.76
6618,6618,22715,2257,1997-03-22,3,44.13
6619,6619,22728,2258,1997-03-22,1,14.96
6620,6620,22728,2258,1997-03-22,1,13.97
6621,6621,22728,2258,1997-03-22,1,14.96
6622,6622,22728,2258,1997-03-22,1,14.79
6623,6623,22728,2258,1997-03-22,1,13.77
6624,6624,22738,2259,1997-03-22,3,43.11
6625,6625,22744,2260,1997-03-22,2,28.34
6626,6626,22744,2260,1997-05-24,8,95.95
6627,6627,22744,2260,1997-12-23,2,30.98
6628,6628,22754,2261,1997-03-22,4,55.48
6629,6629,22754,2261,1997-05-03,5,73.25
6630,6630,22754,2261,1997-06-12,4,67.77
6631,6631,22754,2261,1997-06-21,6,79.21
6632,6632,22754,2261,1997-08-30,6,99.2
6633,6633,22754,2261,1997-10-20,5,65.95
6634,6634,22754,2261,1997-11-16,4,53.46
6635,6635,22754,2261,1998-01-15,1,12.99
6636,6636,22754,2261,1998-03-29,5,74.95
6637,6637,22754,2261,1998-03-29,1,12.99
6638,6638,22754,2261,1998-03-31,8,98.57
6639,6639,22754,2261,1998-03-31,1,14.99
6640,6640,22754,2261,1998-04-22,4,54.35
6641,6641,22754,2261,1998-05-18,6,72.94
6642,6642,22754,2261,1998-06-13,4,49.96
6643,6643,22754,2261,1998-06-21,3,38.47
6644,6644,22761,2262,1997-03-22,2,36.76
6645,6645,22775,2263,1997-03-22,3,44.29
6646,6646,22775,2263,1997-11-10,1,13.99
